Time Interval,Day,SpecialEvent,Weather,People Count
07-01-2024 20:00,Sunday,FALSE,Cloudy,21
07-01-2024 20:10,Sunday,FALSE,Cloudy,38
07-01-2024 20:20,Sunday,FALSE,Cloudy,38
07-01-2024 20:30,Sunday,FALSE,Rainy,10
07-01-2024 20:40,Sunday,FALSE,Rainy,19
07-01-2024 20:50,Sunday,FALSE,Rainy,15
07-01-2024 21:00,Sunday,FALSE,Cloudy,30
07-01-2024 21:10,Sunday,FALSE,Cloudy,24
07-01-2024 21:20,Sunday,FALSE,Rainy,13
07-01-2024 21:30,Sunday,FALSE,Cloudy,16
07-01-2024 21:40,Sunday,FALSE,Sunny,37
07-01-2024 21:50,Sunday,FALSE,Sunny,27
07-01-2024 22:00,Sunday,FALSE,Rainy,14
07-01-2024 22:10,Sunday,FALSE,Rainy,14
07-01-2024 22:20,Sunday,FALSE,Cloudy,12
07-01-2024 22:30,Sunday,FALSE,Rainy,10
07-01-2024 22:40,Sunday,FALSE,Rainy,18
07-01-2024 22:50,Sunday,FALSE,Rainy,27
07-01-2024 23:00,Sunday,FALSE,Cloudy,19
07-01-2024 23:10,Sunday,FALSE,Sunny,13
07-01-2024 23:20,Sunday,FALSE,Rainy,10
07-01-2024 23:30,Sunday,FALSE,Sunny,15
07-01-2024 23:40,Sunday,FALSE,Sunny,14
07-01-2024 23:50,Sunday,FALSE,Sunny,11
08-01-2024 00:00,Monday,FALSE,Rainy,10
08-01-2024 00:10,Monday,FALSE,Cloudy,14
08-01-2024 00:20,Monday,FALSE,Sunny,10
08-01-2024 00:30,Monday,FALSE,Cloudy,21
08-01-2024 00:40,Monday,FALSE,Cloudy,13
08-01-2024 00:50,Monday,FALSE,Rainy,13
08-01-2024 01:00,Monday,FALSE,Sunny,13
08-01-2024 01:10,Monday,FALSE,Rainy,13
08-01-2024 01:20,Monday,FALSE,Sunny,10
08-01-2024 01:30,Monday,FALSE,Cloudy,10
08-01-2024 01:40,Monday,FALSE,Rainy,10
08-01-2024 01:50,Monday,FALSE,Sunny,13
08-01-2024 02:00,Monday,FALSE,Rainy,16
08-01-2024 02:10,Monday,FALSE,Rainy,10
08-01-2024 02:20,Monday,FALSE,Rainy,12
08-01-2024 02:30,Monday,FALSE,Rainy,10
08-01-2024 02:40,Monday,FALSE,Rainy,10
08-01-2024 02:50,Monday,FALSE,Cloudy,11
08-01-2024 03:00,Monday,FALSE,Cloudy,12
08-01-2024 03:10,Monday,FALSE,Rainy,14
08-01-2024 03:20,Monday,FALSE,Cloudy,17
08-01-2024 03:30,Monday,FALSE,Sunny,13
08-01-2024 03:40,Monday,FALSE,Sunny,13
08-01-2024 03:50,Monday,FALSE,Rainy,12
08-01-2024 04:00,Monday,FALSE,Cloudy,16
08-01-2024 04:10,Monday,FALSE,Cloudy,11
08-01-2024 04:20,Monday,FALSE,Rainy,15
08-01-2024 04:30,Monday,FALSE,Sunny,10
08-01-2024 04:40,Monday,FALSE,Cloudy,19
08-01-2024 04:50,Monday,FALSE,Cloudy,13
08-01-2024 05:00,Monday,FALSE,Rainy,11
08-01-2024 05:10,Monday,FALSE,Cloudy,20
08-01-2024 05:20,Monday,FALSE,Sunny,10
08-01-2024 05:30,Monday,FALSE,Sunny,10
08-01-2024 05:40,Monday,FALSE,Rainy,13
08-01-2024 05:50,Monday,FALSE,Rainy,14
08-01-2024 06:00,Monday,FALSE,Sunny,15
08-01-2024 06:10,Monday,FALSE,Rainy,13
08-01-2024 06:20,Monday,FALSE,Sunny,10
08-01-2024 06:30,Monday,FALSE,Sunny,10
08-01-2024 06:40,Monday,FALSE,Rainy,15
08-01-2024 06:50,Monday,FALSE,Cloudy,12
08-01-2024 07:00,Monday,FALSE,Sunny,13
08-01-2024 07:10,Monday,FALSE,Sunny,10
08-01-2024 07:20,Monday,FALSE,Sunny,13
08-01-2024 07:30,Monday,FALSE,Cloudy,11
08-01-2024 07:40,Monday,FALSE,Sunny,10
08-01-2024 07:50,Monday,FALSE,Sunny,13
08-01-2024 08:00,Monday,FALSE,Rainy,99
08-01-2024 08:10,Monday,FALSE,Rainy,97
08-01-2024 08:20,Monday,FALSE,Sunny,171
08-01-2024 08:30,Monday,FALSE,Rainy,86
08-01-2024 08:40,Monday,FALSE,Cloudy,148
08-01-2024 08:50,Monday,FALSE,Rainy,92
08-01-2024 09:00,Monday,FALSE,Rainy,93
08-01-2024 09:10,Monday,FALSE,Cloudy,143
08-01-2024 09:20,Monday,FALSE,Rainy,87
08-01-2024 09:30,Monday,FALSE,Sunny,188
08-01-2024 09:40,Monday,FALSE,Sunny,190
08-01-2024 09:50,Monday,FALSE,Rainy,80
08-01-2024 10:00,Monday,FALSE,Cloudy,64
08-01-2024 10:10,Monday,FALSE,Rainy,22
08-01-2024 10:20,Monday,FALSE,Sunny,64
08-01-2024 10:30,Monday,FALSE,Cloudy,63
08-01-2024 10:40,Monday,FALSE,Sunny,43
08-01-2024 10:50,Monday,FALSE,Sunny,65
08-01-2024 11:00,Monday,FALSE,Sunny,53
08-01-2024 11:10,Monday,FALSE,Rainy,27
08-01-2024 11:20,Monday,FALSE,Cloudy,47
08-01-2024 11:30,Monday,FALSE,Rainy,36
08-01-2024 11:40,Monday,FALSE,Sunny,40
08-01-2024 11:50,Monday,FALSE,Rainy,28
08-01-2024 12:00,Monday,FALSE,Rainy,29
08-01-2024 12:10,Monday,FALSE,Rainy,39
08-01-2024 12:20,Monday,FALSE,Cloudy,30
08-01-2024 12:30,Monday,FALSE,Rainy,30
08-01-2024 12:40,Monday,FALSE,Sunny,45
08-01-2024 12:50,Monday,FALSE,Sunny,55
08-01-2024 13:00,Monday,FALSE,Sunny,32
08-01-2024 13:10,Monday,FALSE,Sunny,78
08-01-2024 13:20,Monday,FALSE,Cloudy,43
08-01-2024 13:30,Monday,FALSE,Cloudy,32
08-01-2024 13:40,Monday,FALSE,Sunny,52
08-01-2024 13:50,Monday,FALSE,Rainy,42
08-01-2024 14:00,Monday,FALSE,Sunny,37
08-01-2024 14:10,Monday,FALSE,Cloudy,57
08-01-2024 14:20,Monday,FALSE,Sunny,75
08-01-2024 14:30,Monday,FALSE,Rainy,33
08-01-2024 14:40,Monday,FALSE,Rainy,27
08-01-2024 14:50,Monday,FALSE,Sunny,40
08-01-2024 15:00,Monday,FALSE,Rainy,30
08-01-2024 15:10,Monday,FALSE,Sunny,34
08-01-2024 15:20,Monday,FALSE,Cloudy,45
08-01-2024 15:30,Monday,FALSE,Cloudy,50
08-01-2024 15:40,Monday,FALSE,Cloudy,48
08-01-2024 15:50,Monday,FALSE,Cloudy,65
08-01-2024 16:00,Monday,FALSE,Rainy,32
08-01-2024 16:10,Monday,FALSE,Rainy,30
08-01-2024 16:20,Monday,FALSE,Cloudy,31
08-01-2024 16:30,Monday,FALSE,Rainy,24
08-01-2024 16:40,Monday,FALSE,Sunny,37
08-01-2024 16:50,Monday,FALSE,Sunny,53
08-01-2024 17:00,Monday,FALSE,Sunny,208
08-01-2024 17:10,Monday,FALSE,Rainy,98
08-01-2024 17:20,Monday,FALSE,Cloudy,176
08-01-2024 17:30,Monday,FALSE,Cloudy,166
08-01-2024 17:40,Monday,FALSE,Cloudy,156
08-01-2024 17:50,Monday,FALSE,Rainy,102
08-01-2024 18:00,Monday,FALSE,Sunny,218
08-01-2024 18:10,Monday,FALSE,Cloudy,156
08-01-2024 18:20,Monday,FALSE,Sunny,213
08-01-2024 18:30,Monday,FALSE,Sunny,207
08-01-2024 18:40,Monday,FALSE,Rainy,99
08-01-2024 18:50,Monday,FALSE,Cloudy,170
08-01-2024 19:00,Monday,FALSE,Sunny,10
08-01-2024 19:10,Monday,FALSE,Sunny,10
08-01-2024 19:20,Monday,FALSE,Cloudy,11
08-01-2024 19:30,Monday,FALSE,Rainy,15
08-01-2024 19:40,Monday,FALSE,Rainy,13
08-01-2024 19:50,Monday,FALSE,Rainy,10
08-01-2024 20:00,Monday,FALSE,Cloudy,39
08-01-2024 20:10,Monday,FALSE,Sunny,19
08-01-2024 20:20,Monday,FALSE,Sunny,15
08-01-2024 20:30,Monday,FALSE,Rainy,17
08-01-2024 20:40,Monday,FALSE,Rainy,22
08-01-2024 20:50,Monday,FALSE,Rainy,16
08-01-2024 21:00,Monday,FALSE,Rainy,21
08-01-2024 21:10,Monday,FALSE,Rainy,26
08-01-2024 21:20,Monday,FALSE,Cloudy,37
08-01-2024 21:30,Monday,FALSE,Sunny,38
08-01-2024 21:40,Monday,FALSE,Rainy,17
08-01-2024 21:50,Monday,FALSE,Sunny,12
08-01-2024 22:00,Monday,FALSE,Cloudy,21
08-01-2024 22:10,Monday,FALSE,Cloudy,32
08-01-2024 22:20,Monday,FALSE,Sunny,34
08-01-2024 22:30,Monday,FALSE,Cloudy,21
08-01-2024 22:40,Monday,FALSE,Cloudy,25
08-01-2024 22:50,Monday,FALSE,Rainy,11
08-01-2024 23:00,Monday,FALSE,Sunny,10
08-01-2024 23:10,Monday,FALSE,Sunny,14
08-01-2024 23:20,Monday,FALSE,Sunny,12
08-01-2024 23:30,Monday,FALSE,Rainy,10
08-01-2024 23:40,Monday,FALSE,Cloudy,18
08-01-2024 23:50,Monday,FALSE,Rainy,12
09-01-2024 00:00,Tuesday,FALSE,Rainy,14
09-01-2024 00:10,Tuesday,FALSE,Cloudy,10
09-01-2024 00:20,Tuesday,FALSE,Rainy,10
09-01-2024 00:30,Tuesday,FALSE,Cloudy,15
09-01-2024 00:40,Tuesday,FALSE,Cloudy,16
09-01-2024 00:50,Tuesday,FALSE,Sunny,15
09-01-2024 01:00,Tuesday,FALSE,Rainy,10
09-01-2024 01:10,Tuesday,FALSE,Cloudy,15
09-01-2024 01:20,Tuesday,FALSE,Cloudy,18
09-01-2024 01:30,Tuesday,FALSE,Rainy,14
09-01-2024 01:40,Tuesday,FALSE,Sunny,10
09-01-2024 01:50,Tuesday,FALSE,Cloudy,18
09-01-2024 02:00,Tuesday,FALSE,Sunny,10
09-01-2024 02:10,Tuesday,FALSE,Rainy,16
09-01-2024 02:20,Tuesday,FALSE,Cloudy,12
09-01-2024 02:30,Tuesday,FALSE,Sunny,11
09-01-2024 02:40,Tuesday,FALSE,Rainy,13
09-01-2024 02:50,Tuesday,FALSE,Cloudy,13
09-01-2024 03:00,Tuesday,FALSE,Rainy,10
09-01-2024 03:10,Tuesday,FALSE,Sunny,13
09-01-2024 03:20,Tuesday,FALSE,Rainy,14
09-01-2024 03:30,Tuesday,FALSE,Cloudy,13
09-01-2024 03:40,Tuesday,FALSE,Rainy,10
09-01-2024 03:50,Tuesday,FALSE,Sunny,11
09-01-2024 04:00,Tuesday,FALSE,Sunny,15
09-01-2024 04:10,Tuesday,FALSE,Cloudy,10
09-01-2024 04:20,Tuesday,FALSE,Rainy,10
09-01-2024 04:30,Tuesday,FALSE,Sunny,10
09-01-2024 04:40,Tuesday,FALSE,Cloudy,10
09-01-2024 04:50,Tuesday,FALSE,Sunny,15
09-01-2024 05:00,Tuesday,FALSE,Sunny,13
09-01-2024 05:10,Tuesday,FALSE,Cloudy,12
09-01-2024 05:20,Tuesday,FALSE,Rainy,12
09-01-2024 05:30,Tuesday,FALSE,Sunny,11
09-01-2024 05:40,Tuesday,FALSE,Cloudy,11
09-01-2024 05:50,Tuesday,FALSE,Cloudy,18
09-01-2024 06:00,Tuesday,FALSE,Rainy,15
09-01-2024 06:10,Tuesday,FALSE,Cloudy,12
09-01-2024 06:20,Tuesday,FALSE,Rainy,10
09-01-2024 06:30,Tuesday,FALSE,Sunny,10
09-01-2024 06:40,Tuesday,FALSE,Rainy,10
09-01-2024 06:50,Tuesday,FALSE,Rainy,11
09-01-2024 07:00,Tuesday,FALSE,Rainy,12
09-01-2024 07:10,Tuesday,FALSE,Cloudy,16
09-01-2024 07:20,Tuesday,FALSE,Cloudy,16
09-01-2024 07:30,Tuesday,FALSE,Sunny,10
09-01-2024 07:40,Tuesday,FALSE,Cloudy,12
09-01-2024 07:50,Tuesday,FALSE,Cloudy,11
09-01-2024 08:00,Tuesday,FALSE,Cloudy,162
09-01-2024 08:10,Tuesday,FALSE,Sunny,154
09-01-2024 08:20,Tuesday,FALSE,Cloudy,155
09-01-2024 08:30,Tuesday,FALSE,Rainy,97
09-01-2024 08:40,Tuesday,FALSE,Rainy,92
09-01-2024 08:50,Tuesday,FALSE,Cloudy,138
09-01-2024 09:00,Tuesday,FALSE,Rainy,100
09-01-2024 09:10,Tuesday,FALSE,Rainy,91
09-01-2024 09:20,Tuesday,FALSE,Cloudy,139
09-01-2024 09:30,Tuesday,FALSE,Sunny,178
09-01-2024 09:40,Tuesday,FALSE,Sunny,174
09-01-2024 09:50,Tuesday,FALSE,Sunny,199
09-01-2024 10:00,Tuesday,FALSE,Rainy,27
09-01-2024 10:10,Tuesday,FALSE,Cloudy,60
09-01-2024 10:20,Tuesday,FALSE,Cloudy,63
09-01-2024 10:30,Tuesday,FALSE,Rainy,25
09-01-2024 10:40,Tuesday,FALSE,Rainy,33
09-01-2024 10:50,Tuesday,FALSE,Cloudy,70
09-01-2024 11:00,Tuesday,FALSE,Rainy,33
09-01-2024 11:10,Tuesday,FALSE,Sunny,74
09-01-2024 11:20,Tuesday,FALSE,Rainy,43
09-01-2024 11:30,Tuesday,FALSE,Cloudy,43
09-01-2024 11:40,Tuesday,FALSE,Rainy,19
09-01-2024 11:50,Tuesday,FALSE,Cloudy,37
09-01-2024 12:00,Tuesday,FALSE,Cloudy,40
09-01-2024 12:10,Tuesday,FALSE,Sunny,53
09-01-2024 12:20,Tuesday,FALSE,Sunny,57
09-01-2024 12:30,Tuesday,FALSE,Sunny,34
09-01-2024 12:40,Tuesday,FALSE,Rainy,20
09-01-2024 12:50,Tuesday,FALSE,Cloudy,37
09-01-2024 13:00,Tuesday,FALSE,Sunny,46
09-01-2024 13:10,Tuesday,FALSE,Sunny,78
09-01-2024 13:20,Tuesday,FALSE,Rainy,33
09-01-2024 13:30,Tuesday,FALSE,Sunny,32
09-01-2024 13:40,Tuesday,FALSE,Cloudy,65
09-01-2024 13:50,Tuesday,FALSE,Cloudy,49
09-01-2024 14:00,Tuesday,FALSE,Cloudy,63
09-01-2024 14:10,Tuesday,FALSE,Rainy,30
09-01-2024 14:20,Tuesday,FALSE,Cloudy,36
09-01-2024 14:30,Tuesday,FALSE,Sunny,71
09-01-2024 14:40,Tuesday,FALSE,Sunny,48
09-01-2024 14:50,Tuesday,FALSE,Cloudy,35
09-01-2024 15:00,Tuesday,FALSE,Sunny,68
09-01-2024 15:10,Tuesday,FALSE,Sunny,53
09-01-2024 15:20,Tuesday,FALSE,Cloudy,44
09-01-2024 15:30,Tuesday,FALSE,Rainy,25
09-01-2024 15:40,Tuesday,FALSE,Rainy,38
09-01-2024 15:50,Tuesday,FALSE,Rainy,30
09-01-2024 16:00,Tuesday,FALSE,Cloudy,43
09-01-2024 16:10,Tuesday,FALSE,Rainy,38
09-01-2024 16:20,Tuesday,FALSE,Cloudy,56
09-01-2024 16:30,Tuesday,FALSE,Sunny,56
09-01-2024 16:40,Tuesday,FALSE,Cloudy,55
09-01-2024 16:50,Tuesday,FALSE,Rainy,29
09-01-2024 17:00,Tuesday,FALSE,Sunny,202
09-01-2024 17:10,Tuesday,FALSE,Cloudy,163
09-01-2024 17:20,Tuesday,FALSE,Cloudy,154
09-01-2024 17:30,Tuesday,FALSE,Cloudy,149
09-01-2024 17:40,Tuesday,FALSE,Cloudy,174
09-01-2024 17:50,Tuesday,FALSE,Rainy,101
09-01-2024 18:00,Tuesday,FALSE,Rainy,95
09-01-2024 18:10,Tuesday,FALSE,Sunny,184
09-01-2024 18:20,Tuesday,FALSE,Rainy,99
09-01-2024 18:30,Tuesday,FALSE,Rainy,103
09-01-2024 18:40,Tuesday,FALSE,Rainy,105
09-01-2024 18:50,Tuesday,FALSE,Cloudy,165
09-01-2024 19:00,Tuesday,FALSE,Sunny,10
09-01-2024 19:10,Tuesday,FALSE,Sunny,10
09-01-2024 19:20,Tuesday,FALSE,Sunny,14
09-01-2024 19:30,Tuesday,FALSE,Rainy,14
09-01-2024 19:40,Tuesday,FALSE,Rainy,10
09-01-2024 19:50,Tuesday,FALSE,Cloudy,14
09-01-2024 20:00,Tuesday,FALSE,Rainy,27
09-01-2024 20:10,Tuesday,FALSE,Cloudy,23
09-01-2024 20:20,Tuesday,FALSE,Sunny,19
09-01-2024 20:30,Tuesday,FALSE,Cloudy,28
09-01-2024 20:40,Tuesday,FALSE,Cloudy,25
09-01-2024 20:50,Tuesday,FALSE,Cloudy,26
09-01-2024 21:00,Tuesday,FALSE,Cloudy,32
09-01-2024 21:10,Tuesday,FALSE,Sunny,38
09-01-2024 21:20,Tuesday,FALSE,Sunny,20
09-01-2024 21:30,Tuesday,FALSE,Rainy,21
09-01-2024 21:40,Tuesday,FALSE,Rainy,17
09-01-2024 21:50,Tuesday,FALSE,Cloudy,19
09-01-2024 22:00,Tuesday,FALSE,Sunny,14
09-01-2024 22:10,Tuesday,FALSE,Rainy,13
09-01-2024 22:20,Tuesday,FALSE,Sunny,20
09-01-2024 22:30,Tuesday,FALSE,Sunny,36
09-01-2024 22:40,Tuesday,FALSE,Sunny,13
09-01-2024 22:50,Tuesday,FALSE,Sunny,21
09-01-2024 23:00,Tuesday,FALSE,Cloudy,15
09-01-2024 23:10,Tuesday,FALSE,Sunny,10
09-01-2024 23:20,Tuesday,FALSE,Sunny,12
09-01-2024 23:30,Tuesday,FALSE,Cloudy,12
09-01-2024 23:40,Tuesday,FALSE,Rainy,10
09-01-2024 23:50,Tuesday,FALSE,Cloudy,14
10-01-2024 00:00,Wednesday,TRUE,Rainy,77
10-01-2024 00:10,Wednesday,TRUE,Rainy,73
10-01-2024 00:20,Wednesday,TRUE,Cloudy,122
10-01-2024 00:30,Wednesday,TRUE,Sunny,122
10-01-2024 00:40,Wednesday,TRUE,Cloudy,107
10-01-2024 00:50,Wednesday,TRUE,Rainy,70
10-01-2024 01:00,Wednesday,TRUE,Rainy,68
10-01-2024 01:10,Wednesday,TRUE,Cloudy,141
10-01-2024 01:20,Wednesday,TRUE,Cloudy,113
10-01-2024 01:30,Wednesday,TRUE,Cloudy,133
10-01-2024 01:40,Wednesday,TRUE,Rainy,76
10-01-2024 01:50,Wednesday,TRUE,Cloudy,113
10-01-2024 02:00,Wednesday,TRUE,Cloudy,116
10-01-2024 02:10,Wednesday,TRUE,Cloudy,109
10-01-2024 02:20,Wednesday,TRUE,Sunny,160
10-01-2024 02:30,Wednesday,TRUE,Sunny,120
10-01-2024 02:40,Wednesday,TRUE,Sunny,147
10-01-2024 02:50,Wednesday,TRUE,Sunny,124
10-01-2024 03:00,Wednesday,TRUE,Sunny,143
10-01-2024 03:10,Wednesday,TRUE,Rainy,67
10-01-2024 03:20,Wednesday,TRUE,Rainy,71
10-01-2024 03:30,Wednesday,TRUE,Cloudy,96
10-01-2024 03:40,Wednesday,TRUE,Cloudy,108
10-01-2024 03:50,Wednesday,TRUE,Rainy,67
10-01-2024 04:00,Wednesday,TRUE,Cloudy,120
10-01-2024 04:10,Wednesday,TRUE,Rainy,61
10-01-2024 04:20,Wednesday,TRUE,Cloudy,133
10-01-2024 04:30,Wednesday,TRUE,Sunny,139
10-01-2024 04:40,Wednesday,TRUE,Cloudy,98
10-01-2024 04:50,Wednesday,TRUE,Cloudy,99
10-01-2024 05:00,Wednesday,TRUE,Cloudy,124
10-01-2024 05:10,Wednesday,TRUE,Sunny,117
10-01-2024 05:20,Wednesday,TRUE,Rainy,76
10-01-2024 05:30,Wednesday,TRUE,Sunny,129
10-01-2024 05:40,Wednesday,TRUE,Rainy,64
10-01-2024 05:50,Wednesday,TRUE,Cloudy,113
10-01-2024 06:00,Wednesday,TRUE,Cloudy,116
10-01-2024 06:10,Wednesday,TRUE,Cloudy,114
10-01-2024 06:20,Wednesday,TRUE,Rainy,73
10-01-2024 06:30,Wednesday,TRUE,Rainy,88
10-01-2024 06:40,Wednesday,TRUE,Rainy,65
10-01-2024 06:50,Wednesday,TRUE,Sunny,156
10-01-2024 07:00,Wednesday,TRUE,Rainy,65
10-01-2024 07:10,Wednesday,TRUE,Sunny,127
10-01-2024 07:20,Wednesday,TRUE,Cloudy,121
10-01-2024 07:30,Wednesday,TRUE,Sunny,133
10-01-2024 07:40,Wednesday,TRUE,Rainy,88
10-01-2024 07:50,Wednesday,TRUE,Sunny,129
10-01-2024 08:00,Wednesday,TRUE,Cloudy,246
10-01-2024 08:10,Wednesday,TRUE,Sunny,337
10-01-2024 08:20,Wednesday,TRUE,Sunny,255
10-01-2024 08:30,Wednesday,TRUE,Sunny,268
10-01-2024 08:40,Wednesday,TRUE,Sunny,318
10-01-2024 08:50,Wednesday,TRUE,Rainy,147
10-01-2024 09:00,Wednesday,TRUE,Rainy,148
10-01-2024 09:10,Wednesday,TRUE,Sunny,277
10-01-2024 09:20,Wednesday,TRUE,Rainy,170
10-01-2024 09:30,Wednesday,TRUE,Cloudy,229
10-01-2024 09:40,Wednesday,TRUE,Sunny,317
10-01-2024 09:50,Wednesday,TRUE,Sunny,284
10-01-2024 10:00,Wednesday,TRUE,Rainy,77
10-01-2024 10:10,Wednesday,TRUE,Rainy,108
10-01-2024 10:20,Wednesday,TRUE,Cloudy,180
10-01-2024 10:30,Wednesday,TRUE,Sunny,154
10-01-2024 10:40,Wednesday,TRUE,Cloudy,174
10-01-2024 10:50,Wednesday,TRUE,Sunny,170
10-01-2024 11:00,Wednesday,TRUE,Sunny,213
10-01-2024 11:10,Wednesday,TRUE,Cloudy,126
10-01-2024 11:20,Wednesday,TRUE,Rainy,86
10-01-2024 11:30,Wednesday,TRUE,Sunny,138
10-01-2024 11:40,Wednesday,TRUE,Rainy,108
10-01-2024 11:50,Wednesday,TRUE,Cloudy,167
10-01-2024 12:00,Wednesday,TRUE,Sunny,169
10-01-2024 12:10,Wednesday,TRUE,Cloudy,129
10-01-2024 12:20,Wednesday,TRUE,Cloudy,145
10-01-2024 12:30,Wednesday,TRUE,Sunny,162
10-01-2024 12:40,Wednesday,TRUE,Cloudy,172
10-01-2024 12:50,Wednesday,TRUE,Cloudy,166
10-01-2024 13:00,Wednesday,TRUE,Sunny,191
10-01-2024 13:10,Wednesday,TRUE,Sunny,177
10-01-2024 13:20,Wednesday,TRUE,Sunny,220
10-01-2024 13:30,Wednesday,TRUE,Cloudy,141
10-01-2024 13:40,Wednesday,TRUE,Rainy,106
10-01-2024 13:50,Wednesday,TRUE,Rainy,91
10-01-2024 14:00,Wednesday,TRUE,Sunny,183
10-01-2024 14:10,Wednesday,TRUE,Rainy,82
10-01-2024 14:20,Wednesday,TRUE,Cloudy,156
10-01-2024 14:30,Wednesday,TRUE,Cloudy,186
10-01-2024 14:40,Wednesday,TRUE,Sunny,212
10-01-2024 14:50,Wednesday,TRUE,Sunny,194
10-01-2024 15:00,Wednesday,TRUE,Rainy,113
10-01-2024 15:10,Wednesday,TRUE,Rainy,97
10-01-2024 15:20,Wednesday,TRUE,Rainy,93
10-01-2024 15:30,Wednesday,TRUE,Sunny,202
10-01-2024 15:40,Wednesday,TRUE,Rainy,91
10-01-2024 15:50,Wednesday,TRUE,Rainy,80
10-01-2024 16:00,Wednesday,TRUE,Sunny,189
10-01-2024 16:10,Wednesday,TRUE,Sunny,226
10-01-2024 16:20,Wednesday,TRUE,Sunny,172
10-01-2024 16:30,Wednesday,TRUE,Cloudy,123
10-01-2024 16:40,Wednesday,TRUE,Rainy,81
10-01-2024 16:50,Wednesday,TRUE,Rainy,96
10-01-2024 17:00,Wednesday,TRUE,Rainy,174
10-01-2024 17:10,Wednesday,TRUE,Rainy,172
10-01-2024 17:20,Wednesday,TRUE,Cloudy,264
10-01-2024 17:30,Wednesday,TRUE,Cloudy,269
10-01-2024 17:40,Wednesday,TRUE,Rainy,181
10-01-2024 17:50,Wednesday,TRUE,Cloudy,283
10-01-2024 18:00,Wednesday,TRUE,Cloudy,250
10-01-2024 18:10,Wednesday,TRUE,Rainy,170
10-01-2024 18:20,Wednesday,TRUE,Sunny,348
10-01-2024 18:30,Wednesday,TRUE,Cloudy,255
10-01-2024 18:40,Wednesday,TRUE,Rainy,166
10-01-2024 18:50,Wednesday,TRUE,Cloudy,253
10-01-2024 19:00,Wednesday,TRUE,Cloudy,133
10-01-2024 19:10,Wednesday,TRUE,Cloudy,129
10-01-2024 19:20,Wednesday,TRUE,Sunny,136
10-01-2024 19:30,Wednesday,TRUE,Rainy,79
10-01-2024 19:40,Wednesday,TRUE,Cloudy,119
10-01-2024 19:50,Wednesday,TRUE,Sunny,156
10-01-2024 20:00,Wednesday,TRUE,Sunny,119
10-01-2024 20:10,Wednesday,TRUE,Sunny,164
10-01-2024 20:20,Wednesday,TRUE,Rainy,89
10-01-2024 20:30,Wednesday,TRUE,Sunny,172
10-01-2024 20:40,Wednesday,TRUE,Sunny,170
10-01-2024 20:50,Wednesday,TRUE,Cloudy,104
10-01-2024 21:00,Wednesday,TRUE,Rainy,65
10-01-2024 21:10,Wednesday,TRUE,Sunny,166
10-01-2024 21:20,Wednesday,TRUE,Cloudy,113
10-01-2024 21:30,Wednesday,TRUE,Cloudy,135
10-01-2024 21:40,Wednesday,TRUE,Cloudy,127
10-01-2024 21:50,Wednesday,TRUE,Sunny,138
10-01-2024 22:00,Wednesday,TRUE,Sunny,156
10-01-2024 22:10,Wednesday,TRUE,Rainy,67
10-01-2024 22:20,Wednesday,TRUE,Sunny,145
10-01-2024 22:30,Wednesday,TRUE,Rainy,90
10-01-2024 22:40,Wednesday,TRUE,Rainy,67
10-01-2024 22:50,Wednesday,TRUE,Cloudy,113
10-01-2024 23:00,Wednesday,TRUE,Sunny,127
10-01-2024 23:10,Wednesday,TRUE,Cloudy,125
10-01-2024 23:20,Wednesday,TRUE,Rainy,67
10-01-2024 23:30,Wednesday,TRUE,Sunny,120
10-01-2024 23:40,Wednesday,TRUE,Sunny,125
10-01-2024 23:50,Wednesday,TRUE,Cloudy,94
11-01-2024 00:00,Thursday,FALSE,Rainy,10
11-01-2024 00:10,Thursday,FALSE,Sunny,10
11-01-2024 00:20,Thursday,FALSE,Cloudy,18
11-01-2024 00:30,Thursday,FALSE,Sunny,14
11-01-2024 00:40,Thursday,FALSE,Sunny,10
11-01-2024 00:50,Thursday,FALSE,Rainy,15
11-01-2024 01:00,Thursday,FALSE,Cloudy,10
11-01-2024 01:10,Thursday,FALSE,Cloudy,10
11-01-2024 01:20,Thursday,FALSE,Cloudy,15
11-01-2024 01:30,Thursday,FALSE,Cloudy,12
11-01-2024 01:40,Thursday,FALSE,Sunny,10
11-01-2024 01:50,Thursday,FALSE,Sunny,10
11-01-2024 02:00,Thursday,FALSE,Sunny,10
11-01-2024 02:10,Thursday,FALSE,Cloudy,12
11-01-2024 02:20,Thursday,FALSE,Cloudy,12
11-01-2024 02:30,Thursday,FALSE,Cloudy,16
11-01-2024 02:40,Thursday,FALSE,Sunny,13
11-01-2024 02:50,Thursday,FALSE,Sunny,10
11-01-2024 03:00,Thursday,FALSE,Rainy,14
11-01-2024 03:10,Thursday,FALSE,Rainy,10
11-01-2024 03:20,Thursday,FALSE,Cloudy,15
11-01-2024 03:30,Thursday,FALSE,Rainy,15
11-01-2024 03:40,Thursday,FALSE,Cloudy,16
11-01-2024 03:50,Thursday,FALSE,Sunny,13
11-01-2024 04:00,Thursday,FALSE,Sunny,10
11-01-2024 04:10,Thursday,FALSE,Sunny,10
11-01-2024 04:20,Thursday,FALSE,Rainy,13
11-01-2024 04:30,Thursday,FALSE,Cloudy,13
11-01-2024 04:40,Thursday,FALSE,Sunny,11
11-01-2024 04:50,Thursday,FALSE,Cloudy,14
11-01-2024 05:00,Thursday,FALSE,Sunny,12
11-01-2024 05:10,Thursday,FALSE,Sunny,11
